Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,Σ Progress,Σ Time Spent,Σ Remaining Estimate,Σ Original Estimate,Labels,AccelAero User Id,Zendesk Application Link ticket Reference,Airline,Zendesk Application Link ticket Reference.1,Browser,Browser Version,Support Category,Chargeability,Costing status,Approver,Configurations,Estimated Delivery Date,Requesting Client
AccelAero Reservations,AARESAA-26524,AARESAA-26501 PNL/ADL - Issue in Splitting PNL into sub parts - more than 60 lines,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Manoj Dhanushka,2016-08-29 19:24:00,,2016-10-03 12:39:00,2016-09-14 15:46:00,,"007.0.10, 007.1",,,0.0,4.0,,7200.0,0.0,28800.0,4.0,,,,"Below part contains more than 60 lines. 

PNL 
W51025/29AUG DXB PART3 
RBD Y/BBEGKLLQSTVXXY 
-KER000B 
-KER000B 
-KER000E 
-KER002G 
-KER000K 
-KER050L 
1GHASEMIGOUHARREIZI/MOHAMMADHASSANMR .L/21781605 .R/TKNE HK1 5379539517750/2-1GHASEMIGOUHARREIZI/MOHAMMADHASSANMR 
.R/DOCS HK1 /P/IR/Y37579429/IR/17AUG78/M/10JUN21/GHASEMIGOUHARRE 
.RN/IZI/MOHAMMADHASSAN-1GHASEMIGOUHARREIZI/MOHAMMADHASSANMR 
1ILAGHINEJADBARDSIRI/MAHINMS-J7 .L/21835409 .R/TKNE HK1 5379539610962/2-1ILAGHINEJADBARDSIRI/MAHINMS 
.R/DOCS HK1 /P/IR/V36504645/IR/21JUL83/F/18JAN21/ILAGHINEJADBARD 
.RN/SIRI/MAHIN-1ILAGHINEJADBARDSIRI/MAHINMS 
1IRANMANESH/ELNAZMS-H6 
.R/TKNE HK1 5379539618647/2-1IRANMANESH/ELNAZMS 
.R/DOCS HK1 /P/IR/B36119930/IR/21JUN88/F/25NOV20/IRANMANESH/ELNA 
.RN/Z-1IRANMANESH/ELNAZMS 
1KAMIABMOGHADAS/MOHAMMADREZAMSTR-K3 .L/21830980 .R/TKNE HK1 5379539602546/2-1KAMIABMOGHADAS/MOHAMMADREZAMSTR 
.R/CHLD HK1 07FEB06-1KAMIABMOGHADAS/MOHAMMADREZAMSTR 
.R/DOCS HK1 /P/IR/I33072810/IR/07FEB06/M/31JAN20/KAMIABMOGHADAS/ 
.RN/MOHAMMADREZA-1KAMIABMOGHADAS/MOHAMMADREZAMSTR 
1KAMIABMOGHADASI/ALIMR-K3 
.R/TKNE HK1 5379539602548/2-1KAMIABMOGHADASI/ALIMR 
.R/DOCS HK1 /P/IR/I33097643/IR/02FEB73/M/02FEB20/KAMIABMOGHADASI 
.RN//ALI-1KAMIABMOGHADASI/ALIMR 
1KHALEGHI/ELNAZMS-G3 
.R/TKNE HK1 5379539707427/2-1KHALEGHI/ELNAZMS .R/DOCS HK1 /P/IR/A37877897/IR/23AUG83/F/21JUL21/KHALEGHI/ELNAZ- 
.RN/1KHALEGHI/ELNAZMS 
1KHARAZMI/SHOKOOFEHMRS .L/21926085 
.R/TKNE HK1 5379539790080/1-1KHARAZMI/SHOKOOFEHMRS 
.R/DOCS HK1 /P/IR/K95559753/IR/12APR63/F/18FEB18/KHARAZMI/SHOKOO 
.RN/FEH-1KHARAZMI/SHOKOOFEHMRS 
3MALEKI/HOSSEINMR/NAZANINMS/AMIRALIMSTR-H6 
.R/TKNE HK1 5379539618652/2-1MALEKI/HOSSEINMR .R/TKNE HK1 5379539618651/2-1MALEKI/NAZANINMS .R/TKNE HK1 5379539618648/2-1MALEKI/AMIRALIMSTR 
.R/CHLD HK1 05JUN11-1MALEKI/AMIRALIMSTR 
.R/DOCS HK1 /P/IR/P28427936/IR/11SEP69/M/20DEC18/MALEKI/HOSSEIN- 
.RN/1MALEKI/HOSSEINMR 
.R/DOCS HK1 /P/IR/P28427932/IR/12MAR03/F/20DEC18/MALEKI/NAZANIN- 
.RN/1MALEKI/NAZANINMS 
.R/DOCS HK1 /P/IR/P28427914/IR/05JUN11/M/20DEC18/MALEKI/AMIRALI- 
.RN/1MALEKI/AMIRALIMSTR 
1MAZDAEI/NAJMEHMS .L/21839308 
.R/TKNE HK1 5379539621056/2-1MAZDAEI/NAJMEHMS .R/DOCS HK1 /P/IR/W24478591/IR/04MAR98/F/13JUN17/MAZDAEI/NAJMEH- 
.RN/1MAZDAEI/NAJMEHMS 
1NAROUEI/MAHBOUBEHMS-I2 
.R/TKNE HK1 5379539603031/2-1NAROUEI/MAHBOUBEHMS 
.R/DOCS HK1 /P/IR/J37961651/IR/14FEB89/F/02AUG21/NAROUEI/MAHBOUB 
.RN/EH-1NAROUEI/MAHBOUBEHMS 
1NIKFAR/MOHAMMADMR-F5 
.R/TKNE HK1 5379539595190/2-1NIKFAR/MOHAMMADMR 
.R/DOCS HK1 /P/IR/K27262815/IR/23JUN47/M/07AUG18/NIKFAR/MOHAMMAD 
.RN/-1NIKFAR/MOHAMMADMR 
1NOURGHANBARZEHI/EDRISMR .L/21914290 
.R/TKNE HK1 5379539768322/2-1NOURGHANBARZEHI/EDRISMR 
.R/DOCS HK1 /P/IR/F26988979/IR/06MAR78/M/24APR19/NOURGHANBARZEHI 
.RN//EDRIS-1NOURGHANBARZEHI/EDRISMR 
1POURYAZDANPANAHKERMANI/MAHMOUDMR-L2 .L/21835499 .R/TKNE HK1 5379539611129/2-1POURYAZDANPANAHKERMANI/MAHMOUDMR 
.R/DOCS HK1 /P/IR/A37827093/IR/17FEB51/M/17JUL21/POURYAZDANPANAH 
.RN/KERMANI/MAHMOUD-1POURYAZDANPANAHKERMANI/MAHMOUDMR 
1RASHIDIDEHNEH/RAFATMS-F5 
.R/TKNE HK1 5379539595193/2-1RASHIDIDEHNEH/RAFATMS 
.R/DOCS HK1 /P/IR/X33266685/IR/24MAR81/F/17FEB20/RASHIDIDEHNEH/R 
.RN/AFAT-1RASHIDIDEHNEH/RAFATMS 
1RAZAVINEMATOLLAHI/VIDAMS-J7 
.R/TKNE HK1 5379539610960/2-1RAZAVINEMATOLLAHI/VIDAMS 
.R/DOCS HK1 /P/IR/H33414867/IR/31JAN63/F/01MAR20/RAZAVINEMATOLLA 
.RN/HI/VIDA-1RAZAVINEMATOLLAHI/VIDAMS 
1ROOZBEHI/ROMINAMS .L/21863050 
.R/TKNE HK1 5379539668392/2-1ROOZBEHI/ROMINAMS 
.R/DOCS HK1 /P/IR/T36326989/IR/14SEP85/F/25DEC20/ROOZBEHI/ROMINA 
.RN/-1ROOZBEHI/ROMINAMS 
1SHEIKHIRAFSANJANI/ARSHIAMS-D2 
.R/TKNE HK1 5379539621204/2-1SHEIKHIRAFSANJANI/ARSHIAMS 
.R/DOCS HK1 /P/IR/R24510488/IR/06AUG01/F/19JUN17/SHEIKHIRAFSANJA 
.RN/NI/ARSHIA-1SHEIKHIRAFSANJANI/ARSHIAMS 
1TADAYONARJOMANDI/MANDANAMS-C8 
.R/TKNE HK1 5379539548129/2-1TADAYONARJOMANDI/MANDANAMS 
.R/DOCS HK1 /P/IR/E32825877/IR/27APR72/F/10JAN20/TADAYONARJOMAND 
.RN/I/MANDANA-1TADAYONARJOMANDI/MANDANAMS 
1TORABINEJADKERMANI/SEDIGHEHMS-L2 
.R/TKNE HK1 5379539611130/2-1TORABINEJADKERMANI/SEDIGHEHMS 
.R/DOCS HK1 /P/IR/A37822520/IR/11FEB61/F/15JUL21/TORABINEJADKERM 
.RN/ANI/SEDIGHEH-1TORABINEJADKERMANI/SEDIGHEHMS 
3TOUSIRAD/SAEIDREZAMR/AMIRREZAMR/GHOLAMREZAMR-J7 
.R/TKNE HK1 5379539610961/2-1TOUSIRAD/SAEIDREZAMR 
.R/TKNE HK1 5379539610964/2-1TOUSIRAD/AMIRREZAMR 
.R/TKNE HK1 5379539610965/2-1TOUSIRAD/GHOLAMREZAMR 
.R/DOCS HK1 /P/IR/H33414755/IR/16FEB90/M/01MAR20/TOUSIRAD/SAEIDR 
.RN/EZA-1TOUSIRAD/SAEIDREZAMR 
.R/DOCS HK1 /P/IR/E36472559/IR/06AUG85/M/15JAN21/TOUSIRAD/AMIRRE 
.RN/ZA-1TOUSIRAD/AMIRREZAMR 
.R/DOCS HK1 /P/IR/H33414791/IR/06DEC56/M/01MAR20/TOUSIRAD/GHOLAM 
.RN/REZA-1TOUSIRAD/GHOLAMREZAMR 
2TOUSIRAD/MAZIARMSTR/BAHARMISS-J7 
.R/TKNE HK1 5379539610959/2-1TOUSIRAD/MAZIARMSTR 
.R/TKNE HK1 5379539610963/2-1TOUSIRAD/BAHARMISS 
.R/CHLD HK1 10DEC07-1TOUSIRAD/MAZIARMSTR .R/CHLD HK1 03APR12-1TOUSIRAD/BAHARMISS .R/DOCS HK1 /P/IR/E36478756/IR/10DEC07/M/15JAN21/TOUSIRAD/MAZIAR 
.RN/-1TOUSIRAD/MAZIARMSTR 
.R/DOCS HK1 /P/IR/E36477882/IR/03APR12/F/15JAN21/TOUSIRAD/BAHAR- 
.RN/1TOUSIRAD/BAHARMISS 
1ZAND/FATEMEHMS-K3 
.R/TKNE HK1 5379539602547/2-1ZAND/FATEMEHMS .R/DOCS HK1 /P/IR/I33070695/IR/08APR82/F/31JAN20/ZAND/FATEMEH-1Z 
.RN/AND/FATEMEHMS 
2ZAREEIDOLATABADI/MEHDIMR/MOHAMMADAMINMSTR-E4 
.R/TKNE HK1 5379539684460/2-1ZAREEIDOLATABADI/MEHDIMR 
.R/TKNE HK1 5379539684459/2-1ZAREEIDOLATABADI/MOHAMMADAMINMSTR 
.R/CHLD HK1 18JUL08-1ZAREEIDOLATABADI/MOHAMMADAMINMSTR 
.R/DOCS HK1 /P/IR/J37976595/IR/23AUG79/M/04AUG21/ZAREEIDOLATABAD 
.RN/I/MEHDI-1ZAREEIDOLATABADI/MEHDIMR 
.R/DOCS HK1 /P/IR/J37977051/IR/18JUL08/M/04AUG21/ZAREEIDOLATABAD 
.RN/I/MOHAMMADAMIN-1ZAREEIDOLATABADI/MOHAMMADAMINMSTR 
1ZAREEIDOLATABADI/REIHANEHMISS-E4 
.R/TKNE HK1 5379539684457/2-1ZAREEIDOLATABADI/REIHANEHMISS 
.R/CHLD HK1 01APR06-1ZAREEIDOLATABADI/REIHANEHMISS 
.R/DOCS HK1 /P/IR/J37977051/IR/01APR06/F/04AUG21/ZAREEIDOLATABAD 
.RN/I/REIHANEH-1ZAREEIDOLATABADI/REIHANEHMISS 
-KER000Q 
-KER001S 
1KIANIAN/KEYKHOSROWMR .L/21902745 
.R/TKNE HK1 5379539877207/1-1KIANIAN/KEYKHOSROWMR 
.R/DOCS HK1 /P/IR/V34728047/IR/27APR66/M/04SEP20/KIANIAN/KEYKHOS 
.RN/ROW-1KIANIAN/KEYKHOSROWMR 
-KER001T 
1KHAJEHKARIMODDINI/LALEHMRS .L/21951904 
.R/TKNE HK1 5379539842689/1-1KHAJEHKARIMODDINI/LALEHMRS 
.R/DOCS HK1 /P/IR/W33653941/IR/06JUN83/F/06APR20/KHAJEHKARIMODDI 
.RN/NI/LALEH-1KHAJEHKARIMODDINI/LALEHMRS 
-KER001V 
ENDPART3",Default,1.0,1.0,28800.0,0.0,7200.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26218,Same group code for single pnr in PNL/ADL,Product Development,Closed,Major,Fixed,QACOMPLETED,Uditha Dissanayake,2016-08-01 13:10:00,,2016-08-15 11:04:00,2016-08-09 14:10:00,,7,,,0.0,2.0,,10800.0,3600.0,7200.0,0.66,,AARESAA-26301,,"Same group code should be use for a selected pnr in 
- any pnl or adl. 
- any pnl or adl part. 

Group code may be initialized from pnl or in a adl. 

Related Customer reported Issue : AARESAA-25709 
Another issue which has in current environment. AARESAA-26371",Default,0.66,0.66,7200.0,3600.0,10800.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-19627,"AARESAA-19620 XBE: PNL/ADL displays ""null"" for Infant Title",SubTask - Bug,Closed,Minor,Fixed,QACOMPLETED,Kasun Chaturanga (QA),2014-11-25 17:58:00,,2014-11-26 19:21:00,2014-11-26 14:47:00,,AA-IA-002.0.0,,,0.0,2.0,_thumb_34438.png ,,0.0,1800.0,,,,,"If there are no Titles for Infant then it will create a ""null"" on PNL/ADL. 

To recreate the Issue : 
1) make a reservation. 
2) Send PNL/ADL and check. 

Actual Result : It will display a ""null"" value if there is no Title for INFANT. 

Please refer the screen shot.",Default,1.0,1.0,1800.0,0.0,,,,,,,,,,,,,,,IA - Jupiter Airlines
AccelAero Reservations,AARESAA-22516,AARESAA-22143 PNL/ADL - PNL is not getting scheduled to some random flights,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Rimaz Fawzer,2015-09-06 15:32:00,,2016-10-04 11:33:00,2015-09-06 15:54:00,,W5016.8,,,0.0,2.0,,,,,,,,,"Scheduling of PNL is getting omitted for few random flights. 

Scenario: 
Please configure PNL ADL timings from the PNL/ADL timings as following. 
1) Configure 'ADL repeat interval after the cut-off time' for any airport. 
2) Please select a origin flight from above airport and configure ADL repeat interval such that for that flight just only one PNL will be scheduled and ADL will be scheduled. 
3) Now trigger the 'cronPnlADLTxSchedularTrigger' and observer the triggers from the DB for the above flight. 

Result 
NO PNL is getting scheduled for the above flight. -- NOT OK 

Impact: 
Due to this scheduling of the PNL's for other flights also get affected. 
",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-8458,AARESAA-8305 PNL/ADL cannot be sent through CRS,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,XEMP - Danesh (QA),2012-05-09 15:50:00,,2012-06-20 15:26:00,2012-06-20 15:26:00,,,,,0.0,0.0,,,,,,,,,"PNL/ADL cannot be sent through CRS

System gets struck when user tries to send a PNL through the CRS (http://mahanair2.cmb.isaaviations.com/xbe/)",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-21661,AARESAA-19753 PNL/ADL - After confirming a Open Return it will not refelect in the ADL,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Primal Suaris,2015-06-03 18:16:00,,2016-10-04 13:06:00,2015-06-30 14:42:00,,W5015.28,,,0.0,3.0,,,0.0,9000.0,,,,,"1.Create DXB/IKA confirm booking w5060 09/06/2015. 
2.send PNL for w5060 09/06/2015. 
3.Create a open return IKA/DXB O/B 05/06/2015 . 
4.then confirm the open return segment on w5060 09/06/2015. 

Then send the ADL to w5060 09/06/2015. its send a empty ADL , comfirm open return pax will not reflect in the ADL. 


",Default,1.0,1.0,9000.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-15562,Audit Operations of PNL/ADL Timings screen,Product Development,Open,Major,Unresolved,Manoj Dhanushka,Nafly Mohamed,2013-11-27 10:46:00,,2016-07-07 13:59:00,,,8,,,0.0,0.0,,,,,,,,,"There is no Audit currently in the system for PNL/ADL timings screen operations (ADD/EDIT/DELETE)

Please implement audits, this is very important.",Default,,,,,,,,,,,,,,,,,,,W5 - MahanAir
AccelAero Reservations,AARESAA-12036,AARESAA-11228 Remarks element for child is not showing in the ADL - PNL & ADL issues,SubTask - Bug,Closed,Major,Fixed,Kanishka Karunaratne,Kanishka Karunaratne,2013-02-06 17:54:00,,2013-02-08 13:44:00,2013-02-08 13:44:00,,AA-G9-039.0,,,0.0,0.0,,3600.0,1800.0,1800.0,0.5,,,,"
Missing 'CHLD' element identifer near the child information.

In ADL

1BANDARA/NAVIDUMSTR .L/29658419
.R/TKNE HK1 5142353604388/1-1BANDARA/NAVIDUMSTR


In PNL

1BANDARA/NAVIDUCHD .L/29658424
.R/TKNE HK1 5142353604388/1-1BANDARA/NAVIDUCHD
.R/XBAG HK1 BAGS 20",Default,0.5,0.5,1800.0,1800.0,3600.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-13274,AARESAA-12869 New audit task for PNL and ADL resending,SubTask - DB Task,Closed,Major,Fixed,ISA Support Admin,Ambegoda,2013-06-04 12:18:00,,2013-10-02 16:45:00,2013-06-04 13:09:00,,AA-W5-010.0,,,0.0,0.0,,,,,,,,,"Please update below tables for all the clients.

insert into t_task_group values ('xbe.pnladl','PNL ADL related tasks');
insert into t_task values ('2026','Manually Resend PNL or ADL','<flightid>,<sitaaddress>,<departrue station>,<message type>','xbe.pnladl');
",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-10472,Refactor ADL implementation,Bug,Closed,Major,Fixed,Nadeeka Pulasthini (QA),XEMP-Ishan Liyanage,2012-09-05 16:02:00,,2015-03-27 08:53:00,2015-03-27 08:53:00,,,,,0.0,1.0,,,,,,AARESAA-13655,,,All the information regarding ADL refactoring will be logged under this jira,Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-24374,AARESAA-24303 No ADL is sent for Name change,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Ruwani Jayasinghe (QA),2016-03-21 16:06:00,,2016-03-23 14:54:00,2016-03-23 14:53:00,,VP002.1.0,,,0.0,1.0,_thumb_44320.png ,7200.0,0.0,9000.0,1.25,,,,"steps: 
1) Place a reservation and send PNL 
2) Change the name of the person and save 
3) Send ADL 

Actual Result: 

system doesn't send ADL for name change 
'TAIR-36553: No reservations to generate the ADL' 

Test Data: 
21/03/2016 

VP608 

VAM 

PNR: 8HW2ZR 

Expected Result: 

system should send ADL for name change",Default,1.0,1.0,9000.0,0.0,7200.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-10404,AARESAA-9437 Cannot send PNL/ADL from the system,SubTask - Bug,Closed,Critical,Fixed,QACOMPLETED,XEMP - Nirosha Namali (QA),2012-09-03 11:16:00,,2012-09-04 11:58:00,2012-09-04 11:58:00,,AA-Z2-001.3,,,0.0,0.0,_thumb_19713.png ,,,,,,,,"Cannot send PNL/ADL from the system. Build has taken from 'branch_zest_26July2012'. Following error occurred.

TAIR-36570: Operation Failed due to unexpected situation. 

Please refer the attached screen.",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-29280,AARESAA-28578 [W5] PNL/ADL is generated with junk characters.,SubTask - Bug,Open,Major,Unresolved,Manoj Dhanushka,Rimaz Fawzer,2017-08-08 12:04:00,,2017-10-16 10:05:00,,,007.5.66,,,0.0,1.0,_thumb_53254.png _thumb_53255.png _thumb_53266.png ,,,,,,,,"MOTIVATION 
=========== 
By right now, when entering SSR additional information there is a front-end validation on key-up event. Somehow system has allowed to by pass front-end validation and proceed. 
==> This has caused the rejection of PNL is DCS. 

REQUIRED 
========= 
1. Front-end Validations : 
add validations on-submit to make the validation/filtration to be reliable. 

At least, follow below. 
2. Back-end Filtration: 
Add back-end filtration on removing such invalid characters when generating PNL/ADL. 

Related references: 
1_SSR_text_with_invalid_charactors.png 
2_PNL_with_invalid_charactors.png 

Client Email Subject: 
Re: FW: PNL ADL 
",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-24385,AARESAA-23321 No ADL is sent for transfer infant,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Ruwani Jayasinghe (QA),2016-03-22 11:22:00,,2016-03-23 14:50:00,2016-03-23 14:50:00,,G9044.0,,,0.0,3.0,,3600.0,3600.0,,0.0,,,,"steps: 
1) Place a reservation with 2AD/1INF (infant attached to Adult 1) 
2) Send PNL 
3) Transfer the Infant to Adult 2 
4) SAve 
5) Send ADL 

test data: 

41079856 
G9125 
10/04/2016 

Actual Result: 

No ADL is sent 

Expected Result: 

In Mahan , system sends an ADL for this as below mentioned 


ADL 
W5970/10APR IKA PART1 
RBD C/J Y/M 
-DXB02M 
DEL 
1ASDASD/SSSSMR-A2 .L/10010859 
1DEDED/AAAMR-A2 
ADD 
1ASDASD/SSSSMR-C2 .L/10010859 
.R/TKNE HK1 5379520015462/1-1ASDASD/SSSSMR 
.R/INFT HK1 19MAR15 DEVELOPER/DDDDMSTR 
.R/TKNE HK1 INF5379520015463/1-1ASDASD/SSSSMR 
1DEDED/AAAMR-C2 
.R/TKNE HK1 5379520015461/1-1DEDED/AAAMR 
-DXB00J 
ENDADL 

",Default,0.0,0.0,,3600.0,3600.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-19054,QA task of SITATEX for PNL,Bug,Closed,Major,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2014-10-07 09:32:00,,2014-10-13 11:41:00,2014-10-13 11:41:00,,AA-W5-014.13,,,0.0,2.0,,72000.0,21600.0,50400.0,0.7,"AARESAA-19055, AARESAA-19056, AARESAA-19058, AARESAA-19066, AARESAA-19069, AARESAA-19074",AARESAA-18160,,QA task of SITATEX for PNL,Default,0.7,0.85,134100.0,22500.0,73800.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-18617,QA task of SITATEX for PNL,QA-Task,Closed,Major,Work Completed,QACOMPLETED,Chathurani Hettiarachchi (QA),2014-09-01 11:12:00,,2015-03-20 16:44:00,2014-09-16 17:01:00,,AA-W5-015.0,,,0.0,2.0,,86400.0,52200.0,34200.0,0.39,"AARESAA-18623, AARESAA-18627, AARESAA-18646, AARESAA-18682, AARESAA-18687, AARESAA-18692, AARESAA-18694, AARESAA-18728, AARESAA-18738, AARESAA-19426",AARESAA-18160,,QA task of SITATEX for PNL,Default,0.39,0.7,126000.0,52200.0,86400.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-28935,AARESAA-28836 [PNL] Outbound connection elements are not getting sent in PNL,SubTask - Bug,Resolved,Major,Fixed,Rimaz Fawzer,Rimaz Fawzer,2017-05-03 14:42:00,,2017-08-11 11:10:00,2017-05-17 17:34:00,,007.4.12,,,0.0,2.0,_thumb_52696.png ,,,,,,,,"Reproducing steps 
=============== 
1. Place two connection reservations separately for same date as below 
Ex: TRV/SHJ/AMM, 06/05/2017 [ Let is be 48594496] 
TRV/SHJ/KBP, 06/05/2017 [ Let is be 48594497] 

2. Now send PNL for the two flights in the first PNR [48594496] 
Ie. Send PNL for TRV/SHJ 06/05/2017 and SHJ/AMM 06/05/2017 

3. Now add OKOB SSR on 48594496 for the TRV/SHJ 

4. Now clean the sent PNL for the TRV/SHJ 06/05/2017 
Cleaning Records: 
delete from T_PNLADL_PAX_COUNT where HIS_ID in (select id from T_PNLADL_TX_HISTORY where FLIGHT_ID=2078431); 
delete from T_PNLADL_TX_HISTORY where FLIGHT_ID=2078431; 

5. Now sent the PNL for the TRV/SHJ 06/05/2017 again. 

==> OUT bound connection details are getting missed in the new PNL 
Ex: Refer 48594497 
[Please refer the screenshots for more information] 

Related 48594496,48594497 /flights are available in airarabia29.isaaviations.com/xbe 
",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26916,AARESAA-26390 Cannot process PNL ADL in 007.1 Air Arabia,SubTask - Bug,Closed,Blocker,Work Completed,QACOMPLETED,Ruwani Jayasinghe (QA),2016-09-28 11:53:00,,2016-09-28 16:23:00,2016-09-28 16:23:00,,7.1,,,0.0,2.0,_thumb_49687.png ,3600.0,0.0,4200.0,1.16,,,,"cannot process PNL below error comes 


TAIR-00058: Missing right parenthesis 

veirfy 02/11/2016 G9125 SHJ 

",Default,1.0,1.0,4200.0,0.0,3600.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-24040,AARESAA-23928 ADL - No of PAX is recorded incorrect,SubTask - Bug,Closed,Minor,Fixed,QACOMPLETED,Hansila Fernando (QA),2016-02-18 10:15:00,,2016-03-08 16:55:00,2016-03-08 16:55:00,,W5017.5,,,0.0,3.0,_thumb_43351.png _thumb_43352.png _thumb_43678.png ,,0.0,7200.0,,,,,"Steps to reproduce: 
1) Place a connection RT reservation from MAB 
2) Do a date modification for the first segment so that a new e-ticket is generated 
3) Verify ADL of untouched segments 

Expected output: 
ADL should be recorded correctly 

Actual output: 
Even though count of PAX is 1 in reservation, in ADL it mentioned as 4 and 5 . (See screenshots) 
",Default,1.0,1.0,7200.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26613,AARESAA-26390 Auto PNL and ADL is not processing in Air Arabia,SubTask - Bug,Closed,Major,Work Completed,QACOMPLETED,Ruwani Jayasinghe (QA),2016-09-05 17:10:00,,2016-12-14 17:45:00,2016-09-15 15:23:00,,7.1,,,0.0,2.0,,3600.0,1500.0,2100.0,0.58,,,,"Steps: 
1) Even the Email addresses are added correctly , the auto PNL adl is not processing in Air Arabia Environment 2 

select to_number(sysdate + (0.5/(24 * 60)) - to_date('01-JAN-1970','DD-MON-YYYY'))* (24 * 60 * 60) ""C Time"" from dual; 
1438066137000 
update qrtz_triggers set next_fire_time = 1438066137000 where trigger_name = 'cronPnlADLTxSchedularTrigger'; 

select * from qrtz_triggers where trigger_name = 'cronPnlADLTxSchedularTrigger'; 

cronPnlADLTxSchedularTrigger 

select * from qrtz_job_details; ** shows this",Default,0.58,0.58,2100.0,1500.0,3600.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-9422,AARESAA-10078 MahanAir - ADL format issue,SubTask - Bug,Closed,Major,Fixed,Nadeeka Pulasthini (QA),Manoj Dhanushka,2012-07-11 10:21:00,,2012-12-18 09:18:00,2012-12-18 09:18:00,,AA-W5-009.0,,,0.0,0.0,,28800.0,28800.0,,0.0,,,,"Please find below ADL.
ADL
W51071/08JUL THR PART1
-ZAH04C
-ZAH159Y
ADD
1AZARBOUYEH/NAZIMS-Y6 .L/11676540
.R/TKNE HK1 5379522356932/1-1AZARBOUYEH/NAZIMS
1MAZLOUMI/HADIMR .L/11678167
.R/TKNE HK1 5379522359407/1-1MAZLOUMI/HADIMR
4RIGI/MAHMOODMR/MOHAMADMR/MOHAMADREZACHD/SABEREHMS-Y6
.R/TKNE HK1 5379522356935/1-1RIGI/MAHMOODMR
.R/TKNE HK1 5379522356939/1-1RIGI/MOHAMADMR
.R/TKNE HK1 5379522356934/1-1RIGI/MOHAMADREZACHD
.R/TKNE HK1 5379522356937/1-1RIGI/SABEREHMS
1RIGI/KHODABAKHSHMR-Y6
.R/TKNE HK1 5379522356940/1-1RIGI/KHODABAKHSHMR
DEL
1AZARBOUYEH/NAZIMS-V8 .L/11676540
1NAROUEI/EIDMOHAMADMR-V8
.RN/5RIGI/KHODABAKHSHMR/MAHMOODMR/MOHAMADMR/MOHAMADREZACHD/SABER
.RN/EHMS-V8
1SHAHNAVAZIMIRJAVEH/ABDOLJALILMR-V8
ENDADL


Due to 
.RN/5RIGI/KHODABAKHSHMR/MAHMOODMR/MOHAMADMR/MOHAMADREZACHD/SABER
.RN/EHMS-V8
DCS reject the ADL.

",Default,0.0,0.0,,28800.0,28800.0,,,,,,,,,,,,,,
